Type,CreatedAt,Count
QUOTE,2019-05-20 12:00:00+03:00,3
QUOTE,2019-05-20 15:00:00+03:00,5
QUOTE,2019-05-20 18:00:00+03:00,6
QUOTE,2019-05-20 21:00:00+03:00,2
QUOTE,2019-05-21 00:00:00+03:00,4
QUOTE,2019-05-21 03:00:00+03:00,0
QUOTE,2019-05-21 06:00:00+03:00,0
QUOTE,2019-05-21 09:00:00+03:00,2
QUOTE,2019-05-21 12:00:00+03:00,3
QUOTE,2019-05-21 15:00:00+03:00,4
QUOTE,2019-05-21 18:00:00+03:00,3
QUOTE,2019-05-21 21:00:00+03:00,4
QUOTE,2019-05-22 00:00:00+03:00,0
QUOTE,2019-05-22 03:00:00+03:00,0
QUOTE,2019-05-22 06:00:00+03:00,2
QUOTE,2019-05-22 09:00:00+03:00,4
QUOTE,2019-05-22 12:00:00+03:00,8
QUOTE,2019-05-22 15:00:00+03:00,10
QUOTE,2019-05-22 18:00:00+03:00,2
QUOTE,2019-05-22 21:00:00+03:00,6
QUOTE,2019-05-23 00:00:00+03:00,3
QUOTE,2019-05-23 03:00:00+03:00,0
QUOTE,2019-05-23 06:00:00+03:00,5
QUOTE,2019-05-23 09:00:00+03:00,10
QUOTE,2019-05-23 12:00:00+03:00,8
QUOTE,2019-05-23 15:00:00+03:00,3
QUOTE,2019-05-23 18:00:00+03:00,4
QUOTE,2019-05-23 21:00:00+03:00,7
QUOTE,2019-05-24 00:00:00+03:00,5
QUOTE,2019-05-24 03:00:00+03:00,0
QUOTE,2019-05-24 06:00:00+03:00,1
QUOTE,2019-05-24 09:00:00+03:00,3
QUOTE,2019-05-24 12:00:00+03:00,9
QUOTE,2019-05-24 15:00:00+03:00,11
QUOTE,2019-05-24 18:00:00+03:00,3
QUOTE,2019-05-24 21:00:00+03:00,4
QUOTE,2019-05-25 00:00:00+03:00,3
QUOTE,2019-05-25 03:00:00+03:00,0
QUOTE,2019-05-25 06:00:00+03:00,0
QUOTE,2019-05-25 09:00:00+03:00,4
QUOTE,2019-05-25 12:00:00+03:00,1
QUOTE,2019-05-25 15:00:00+03:00,9
QUOTE,2019-05-25 18:00:00+03:00,11
QUOTE,2019-05-25 21:00:00+03:00,3
QUOTE,2019-05-26 00:00:00+03:00,6
QUOTE,2019-05-26 03:00:00+03:00,1
QUOTE,2019-05-26 06:00:00+03:00,4
QUOTE,2019-05-26 09:00:00+03:00,14
QUOTE,2019-05-26 12:00:00+03:00,7
QUOTE,2019-05-26 15:00:00+03:00,21
QUOTE,2019-05-26 18:00:00+03:00,34
QUOTE,2019-05-26 21:00:00+03:00,26
QUOTE,2019-05-27 00:00:00+03:00,20
QUOTE,2019-05-27 03:00:00+03:00,2
QUOTE,2019-05-27 06:00:00+03:00,4
QUOTE,2019-05-27 09:00:00+03:00,5
QUOTE,2019-05-27 12:00:00+03:00,6
QUOTE,2019-05-27 15:00:00+03:00,17
QUOTE,2019-05-27 18:00:00+03:00,10
QUOTE,2019-05-27 21:00:00+03:00,16
QUOTE,2019-05-28 00:00:00+03:00,5
QUOTE,2019-05-28 03:00:00+03:00,0
QUOTE,2019-05-28 06:00:00+03:00,2
QUOTE,2019-05-28 09:00:00+03:00,3
QUOTE,2019-05-28 12:00:00+03:00,5
QUOTE,2019-05-28 15:00:00+03:00,11
QUOTE,2019-05-28 18:00:00+03:00,8
QUOTE,2019-05-28 21:00:00+03:00,6
QUOTE,2019-05-29 00:00:00+03:00,2
QUOTE,2019-05-29 03:00:00+03:00,0
QUOTE,2019-05-29 06:00:00+03:00,2
QUOTE,2019-05-29 09:00:00+03:00,5
QUOTE,2019-05-29 12:00:00+03:00,4
QUOTE,2019-05-29 15:00:00+03:00,6
QUOTE,2019-05-29 18:00:00+03:00,5
QUOTE,2019-05-29 21:00:00+03:00,1
QUOTE,2019-05-30 00:00:00+03:00,1
QUOTE,2019-05-30 03:00:00+03:00,0
QUOTE,2019-05-30 06:00:00+03:00,3
QUOTE,2019-05-30 09:00:00+03:00,6
QUOTE,2019-05-30 12:00:00+03:00,0
QUOTE,2019-05-30 15:00:00+03:00,3
QUOTE,2019-05-30 18:00:00+03:00,6
QUOTE,2019-05-30 21:00:00+03:00,3
QUOTE,2019-05-31 00:00:00+03:00,5
QUOTE,2019-05-31 03:00:00+03:00,0
QUOTE,2019-05-31 06:00:00+03:00,2
QUOTE,2019-05-31 09:00:00+03:00,2
QUOTE,2019-05-31 12:00:00+03:00,3
QUOTE,2019-05-31 15:00:00+03:00,3
QUOTE,2019-05-31 18:00:00+03:00,3
QUOTE,2019-05-31 21:00:00+03:00,3
QUOTE,2019-06-01 00:00:00+03:00,2
QUOTE,2019-06-01 03:00:00+03:00,0
QUOTE,2019-06-01 06:00:00+03:00,0
QUOTE,2019-06-01 09:00:00+03:00,4
REPLY,2019-05-20 09:00:00+03:00,1
REPLY,2019-05-20 12:00:00+03:00,4
REPLY,2019-05-20 15:00:00+03:00,7
REPLY,2019-05-20 18:00:00+03:00,5
REPLY,2019-05-20 21:00:00+03:00,11
REPLY,2019-05-21 00:00:00+03:00,4
REPLY,2019-05-21 03:00:00+03:00,0
REPLY,2019-05-21 06:00:00+03:00,2
REPLY,2019-05-21 09:00:00+03:00,5
REPLY,2019-05-21 12:00:00+03:00,14
REPLY,2019-05-21 15:00:00+03:00,8
REPLY,2019-05-21 18:00:00+03:00,8
REPLY,2019-05-21 21:00:00+03:00,3
REPLY,2019-05-22 00:00:00+03:00,3
REPLY,2019-05-22 03:00:00+03:00,0
REPLY,2019-05-22 06:00:00+03:00,1
REPLY,2019-05-22 09:00:00+03:00,3
REPLY,2019-05-22 12:00:00+03:00,3
REPLY,2019-05-22 15:00:00+03:00,9
REPLY,2019-05-22 18:00:00+03:00,5
REPLY,2019-05-22 21:00:00+03:00,23
REPLY,2019-05-23 00:00:00+03:00,6
REPLY,2019-05-23 03:00:00+03:00,1
REPLY,2019-05-23 06:00:00+03:00,3
REPLY,2019-05-23 09:00:00+03:00,9
REPLY,2019-05-23 12:00:00+03:00,4
REPLY,2019-05-23 15:00:00+03:00,8
REPLY,2019-05-23 18:00:00+03:00,5
REPLY,2019-05-23 21:00:00+03:00,4
REPLY,2019-05-24 00:00:00+03:00,0
REPLY,2019-05-24 03:00:00+03:00,0
REPLY,2019-05-24 06:00:00+03:00,6
REPLY,2019-05-24 09:00:00+03:00,4
REPLY,2019-05-24 12:00:00+03:00,10
REPLY,2019-05-24 15:00:00+03:00,6
REPLY,2019-05-24 18:00:00+03:00,18
REPLY,2019-05-24 21:00:00+03:00,14
REPLY,2019-05-25 00:00:00+03:00,0
REPLY,2019-05-25 03:00:00+03:00,1
REPLY,2019-05-25 06:00:00+03:00,1
REPLY,2019-05-25 09:00:00+03:00,4
REPLY,2019-05-25 12:00:00+03:00,7
REPLY,2019-05-25 15:00:00+03:00,15
REPLY,2019-05-25 18:00:00+03:00,28
REPLY,2019-05-25 21:00:00+03:00,20
REPLY,2019-05-26 00:00:00+03:00,1
REPLY,2019-05-26 03:00:00+03:00,1
REPLY,2019-05-26 06:00:00+03:00,3
REPLY,2019-05-26 09:00:00+03:00,3
REPLY,2019-05-26 12:00:00+03:00,6
REPLY,2019-05-26 15:00:00+03:00,7
REPLY,2019-05-26 18:00:00+03:00,39
REPLY,2019-05-26 21:00:00+03:00,75
REPLY,2019-05-27 00:00:00+03:00,45
REPLY,2019-05-27 03:00:00+03:00,1
REPLY,2019-05-27 06:00:00+03:00,8
REPLY,2019-05-27 09:00:00+03:00,19
REPLY,2019-05-27 12:00:00+03:00,8
REPLY,2019-05-27 15:00:00+03:00,5
REPLY,2019-05-27 18:00:00+03:00,10
REPLY,2019-05-27 21:00:00+03:00,7
REPLY,2019-05-28 00:00:00+03:00,0
REPLY,2019-05-28 03:00:00+03:00,0
REPLY,2019-05-28 06:00:00+03:00,5
REPLY,2019-05-28 09:00:00+03:00,3
REPLY,2019-05-28 12:00:00+03:00,15
REPLY,2019-05-28 15:00:00+03:00,11
REPLY,2019-05-28 18:00:00+03:00,11
REPLY,2019-05-28 21:00:00+03:00,5
REPLY,2019-05-29 00:00:00+03:00,3
REPLY,2019-05-29 03:00:00+03:00,0
REPLY,2019-05-29 06:00:00+03:00,1
REPLY,2019-05-29 09:00:00+03:00,4
REPLY,2019-05-29 12:00:00+03:00,2
REPLY,2019-05-29 15:00:00+03:00,8
REPLY,2019-05-29 18:00:00+03:00,2
REPLY,2019-05-29 21:00:00+03:00,4
REPLY,2019-05-30 00:00:00+03:00,2
REPLY,2019-05-30 03:00:00+03:00,0
REPLY,2019-05-30 06:00:00+03:00,3
REPLY,2019-05-30 09:00:00+03:00,13
REPLY,2019-05-30 12:00:00+03:00,5
REPLY,2019-05-30 15:00:00+03:00,8
REPLY,2019-05-30 18:00:00+03:00,3
REPLY,2019-05-30 21:00:00+03:00,14
REPLY,2019-05-31 00:00:00+03:00,1
REPLY,2019-05-31 03:00:00+03:00,0
REPLY,2019-05-31 06:00:00+03:00,2
REPLY,2019-05-31 09:00:00+03:00,4
REPLY,2019-05-31 12:00:00+03:00,5
REPLY,2019-05-31 15:00:00+03:00,2
REPLY,2019-05-31 18:00:00+03:00,6
REPLY,2019-05-31 21:00:00+03:00,2
REPLY,2019-06-01 00:00:00+03:00,0
REPLY,2019-06-01 03:00:00+03:00,2
REPLY,2019-06-01 06:00:00+03:00,1
REPLY,2019-06-01 09:00:00+03:00,1
REPLY,2019-06-01 12:00:00+03:00,1
RETWEET,2019-05-20 09:00:00+03:00,11
RETWEET,2019-05-20 12:00:00+03:00,53
RETWEET,2019-05-20 15:00:00+03:00,39
RETWEET,2019-05-20 18:00:00+03:00,61
RETWEET,2019-05-20 21:00:00+03:00,85
RETWEET,2019-05-21 00:00:00+03:00,24
RETWEET,2019-05-21 03:00:00+03:00,1
RETWEET,2019-05-21 06:00:00+03:00,18
RETWEET,2019-05-21 09:00:00+03:00,59
RETWEET,2019-05-21 12:00:00+03:00,59
RETWEET,2019-05-21 15:00:00+03:00,55
RETWEET,2019-05-21 18:00:00+03:00,51
RETWEET,2019-05-21 21:00:00+03:00,60
RETWEET,2019-05-22 00:00:00+03:00,20
RETWEET,2019-05-22 03:00:00+03:00,3
RETWEET,2019-05-22 06:00:00+03:00,35
RETWEET,2019-05-22 09:00:00+03:00,53
RETWEET,2019-05-22 12:00:00+03:00,74
RETWEET,2019-05-22 15:00:00+03:00,93
RETWEET,2019-05-22 18:00:00+03:00,44
RETWEET,2019-05-22 21:00:00+03:00,136
RETWEET,2019-05-23 00:00:00+03:00,21
RETWEET,2019-05-23 03:00:00+03:00,4
RETWEET,2019-05-23 06:00:00+03:00,57
RETWEET,2019-05-23 09:00:00+03:00,66
RETWEET,2019-05-23 12:00:00+03:00,29
RETWEET,2019-05-23 15:00:00+03:00,70
RETWEET,2019-05-23 18:00:00+03:00,59
RETWEET,2019-05-23 21:00:00+03:00,111
RETWEET,2019-05-24 00:00:00+03:00,26
RETWEET,2019-05-24 03:00:00+03:00,1
RETWEET,2019-05-24 06:00:00+03:00,48
RETWEET,2019-05-24 09:00:00+03:00,85
RETWEET,2019-05-24 12:00:00+03:00,80
RETWEET,2019-05-24 15:00:00+03:00,100
RETWEET,2019-05-24 18:00:00+03:00,65
RETWEET,2019-05-24 21:00:00+03:00,119
RETWEET,2019-05-25 00:00:00+03:00,32
RETWEET,2019-05-25 03:00:00+03:00,6
RETWEET,2019-05-25 06:00:00+03:00,30
RETWEET,2019-05-25 09:00:00+03:00,36
RETWEET,2019-05-25 12:00:00+03:00,72
RETWEET,2019-05-25 15:00:00+03:00,86
RETWEET,2019-05-25 18:00:00+03:00,71
RETWEET,2019-05-25 21:00:00+03:00,73
RETWEET,2019-05-26 00:00:00+03:00,36
RETWEET,2019-05-26 03:00:00+03:00,3
RETWEET,2019-05-26 06:00:00+03:00,26
RETWEET,2019-05-26 09:00:00+03:00,70
RETWEET,2019-05-26 12:00:00+03:00,124
RETWEET,2019-05-26 15:00:00+03:00,81
RETWEET,2019-05-26 18:00:00+03:00,161
RETWEET,2019-05-26 21:00:00+03:00,242
RETWEET,2019-05-27 00:00:00+03:00,154
RETWEET,2019-05-27 03:00:00+03:00,15
RETWEET,2019-05-27 06:00:00+03:00,28
RETWEET,2019-05-27 09:00:00+03:00,72
RETWEET,2019-05-27 12:00:00+03:00,57
RETWEET,2019-05-27 15:00:00+03:00,61
RETWEET,2019-05-27 18:00:00+03:00,76
RETWEET,2019-05-27 21:00:00+03:00,55
RETWEET,2019-05-28 00:00:00+03:00,29
RETWEET,2019-05-28 03:00:00+03:00,2
RETWEET,2019-05-28 06:00:00+03:00,13
RETWEET,2019-05-28 09:00:00+03:00,55
RETWEET,2019-05-28 12:00:00+03:00,48
RETWEET,2019-05-28 15:00:00+03:00,71
RETWEET,2019-05-28 18:00:00+03:00,58
RETWEET,2019-05-28 21:00:00+03:00,79
RETWEET,2019-05-29 00:00:00+03:00,15
RETWEET,2019-05-29 03:00:00+03:00,5
RETWEET,2019-05-29 06:00:00+03:00,34
RETWEET,2019-05-29 09:00:00+03:00,41
RETWEET,2019-05-29 12:00:00+03:00,20
RETWEET,2019-05-29 15:00:00+03:00,38
RETWEET,2019-05-29 18:00:00+03:00,59
RETWEET,2019-05-29 21:00:00+03:00,23
RETWEET,2019-05-30 00:00:00+03:00,4
RETWEET,2019-05-30 03:00:00+03:00,2
RETWEET,2019-05-30 06:00:00+03:00,15
RETWEET,2019-05-30 09:00:00+03:00,19
RETWEET,2019-05-30 12:00:00+03:00,23
RETWEET,2019-05-30 15:00:00+03:00,24
RETWEET,2019-05-30 18:00:00+03:00,25
RETWEET,2019-05-30 21:00:00+03:00,35
RETWEET,2019-05-31 00:00:00+03:00,18
RETWEET,2019-05-31 03:00:00+03:00,1
RETWEET,2019-05-31 06:00:00+03:00,16
RETWEET,2019-05-31 09:00:00+03:00,14
RETWEET,2019-05-31 12:00:00+03:00,41
RETWEET,2019-05-31 15:00:00+03:00,20
RETWEET,2019-05-31 18:00:00+03:00,49
RETWEET,2019-05-31 21:00:00+03:00,33
RETWEET,2019-06-01 00:00:00+03:00,9
RETWEET,2019-06-01 03:00:00+03:00,1
RETWEET,2019-06-01 06:00:00+03:00,15
RETWEET,2019-06-01 09:00:00+03:00,19
RETWEET,2019-06-01 12:00:00+03:00,7
TWEET,2019-05-20 09:00:00+03:00,9
TWEET,2019-05-20 12:00:00+03:00,84
TWEET,2019-05-20 15:00:00+03:00,71
TWEET,2019-05-20 18:00:00+03:00,60
TWEET,2019-05-20 21:00:00+03:00,44
TWEET,2019-05-21 00:00:00+03:00,22
TWEET,2019-05-21 03:00:00+03:00,3
TWEET,2019-05-21 06:00:00+03:00,31
TWEET,2019-05-21 09:00:00+03:00,73
TWEET,2019-05-21 12:00:00+03:00,93
TWEET,2019-05-21 15:00:00+03:00,86
TWEET,2019-05-21 18:00:00+03:00,63
TWEET,2019-05-21 21:00:00+03:00,67
TWEET,2019-05-22 00:00:00+03:00,12
TWEET,2019-05-22 03:00:00+03:00,3
TWEET,2019-05-22 06:00:00+03:00,19
TWEET,2019-05-22 09:00:00+03:00,84
TWEET,2019-05-22 12:00:00+03:00,93
TWEET,2019-05-22 15:00:00+03:00,68
TWEET,2019-05-22 18:00:00+03:00,95
TWEET,2019-05-22 21:00:00+03:00,76
TWEET,2019-05-23 00:00:00+03:00,24
TWEET,2019-05-23 03:00:00+03:00,1
TWEET,2019-05-23 06:00:00+03:00,51
TWEET,2019-05-23 09:00:00+03:00,100
TWEET,2019-05-23 12:00:00+03:00,99
TWEET,2019-05-23 15:00:00+03:00,96
TWEET,2019-05-23 18:00:00+03:00,96
TWEET,2019-05-23 21:00:00+03:00,96
TWEET,2019-05-24 00:00:00+03:00,9
TWEET,2019-05-24 03:00:00+03:00,3
TWEET,2019-05-24 06:00:00+03:00,40
TWEET,2019-05-24 09:00:00+03:00,124
TWEET,2019-05-24 12:00:00+03:00,97
TWEET,2019-05-24 15:00:00+03:00,92
TWEET,2019-05-24 18:00:00+03:00,83
TWEET,2019-05-24 21:00:00+03:00,106
TWEET,2019-05-25 00:00:00+03:00,13
TWEET,2019-05-25 03:00:00+03:00,7
TWEET,2019-05-25 06:00:00+03:00,19
TWEET,2019-05-25 09:00:00+03:00,99
TWEET,2019-05-25 12:00:00+03:00,72
TWEET,2019-05-25 15:00:00+03:00,68
TWEET,2019-05-25 18:00:00+03:00,49
TWEET,2019-05-25 21:00:00+03:00,40
TWEET,2019-05-26 00:00:00+03:00,21
TWEET,2019-05-26 03:00:00+03:00,4
TWEET,2019-05-26 06:00:00+03:00,66
TWEET,2019-05-26 09:00:00+03:00,150
TWEET,2019-05-26 12:00:00+03:00,242
TWEET,2019-05-26 15:00:00+03:00,227
TWEET,2019-05-26 18:00:00+03:00,606
TWEET,2019-05-26 21:00:00+03:00,696
TWEET,2019-05-27 00:00:00+03:00,237
TWEET,2019-05-27 03:00:00+03:00,21
TWEET,2019-05-27 06:00:00+03:00,139
TWEET,2019-05-27 09:00:00+03:00,236
TWEET,2019-05-27 12:00:00+03:00,173
TWEET,2019-05-27 15:00:00+03:00,110
TWEET,2019-05-27 18:00:00+03:00,110
TWEET,2019-05-27 21:00:00+03:00,72
TWEET,2019-05-28 00:00:00+03:00,14
TWEET,2019-05-28 03:00:00+03:00,5
TWEET,2019-05-28 06:00:00+03:00,37
TWEET,2019-05-28 09:00:00+03:00,88
TWEET,2019-05-28 12:00:00+03:00,98
TWEET,2019-05-28 15:00:00+03:00,70
TWEET,2019-05-28 18:00:00+03:00,74
TWEET,2019-05-28 21:00:00+03:00,49
TWEET,2019-05-29 00:00:00+03:00,6
TWEET,2019-05-29 03:00:00+03:00,2
TWEET,2019-05-29 06:00:00+03:00,27
TWEET,2019-05-29 09:00:00+03:00,58
TWEET,2019-05-29 12:00:00+03:00,80
TWEET,2019-05-29 15:00:00+03:00,47
TWEET,2019-05-29 18:00:00+03:00,26
TWEET,2019-05-29 21:00:00+03:00,42
TWEET,2019-05-30 00:00:00+03:00,3
TWEET,2019-05-30 03:00:00+03:00,0
TWEET,2019-05-30 06:00:00+03:00,15
TWEET,2019-05-30 09:00:00+03:00,30
TWEET,2019-05-30 12:00:00+03:00,25
TWEET,2019-05-30 15:00:00+03:00,31
TWEET,2019-05-30 18:00:00+03:00,21
TWEET,2019-05-30 21:00:00+03:00,16
TWEET,2019-05-31 00:00:00+03:00,4
TWEET,2019-05-31 03:00:00+03:00,14
TWEET,2019-05-31 06:00:00+03:00,12
TWEET,2019-05-31 09:00:00+03:00,23
TWEET,2019-05-31 12:00:00+03:00,26
TWEET,2019-05-31 15:00:00+03:00,26
TWEET,2019-05-31 18:00:00+03:00,31
TWEET,2019-05-31 21:00:00+03:00,55
TWEET,2019-06-01 00:00:00+03:00,4
TWEET,2019-06-01 03:00:00+03:00,5
TWEET,2019-06-01 06:00:00+03:00,10
TWEET,2019-06-01 09:00:00+03:00,27
TWEET,2019-06-01 12:00:00+03:00,2
